sbytes,dbytes,rate,sttl,sload,dload,ct_state_ttl,ct_dst_src_ltm,ct_srv_dst,attack_cat,label
564,354,23.574048,254,5635.583984,3439.037598,1,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,12,9,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,12,9,Exploits,1
200,0,125000.0003,254,100000000.0,0.0,2,11,10,Fuzzers,1
200,0,125000.0003,254,100000000.0,0.0,2,11,10,Reconnaissance,1
200,0,125000.0003,254,100000000.0,0.0,2,11,10,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,11,10,Exploits,1
200,0,125000.0003,254,100000000.0,0.0,2,11,10,Exploits,1
200,0,125000.0003,254,100000000.0,0.0,2,11,10,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Analysis,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,11,10,Fuzzers,1
200,0,111111.1072,254,88888888.0,0.0,2,11,10,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,11,10,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,11,10,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,11,10,Analysis,1
200,0,142857.1409,254,114285712.0,0.0,2,11,10,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,11,10,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,11,10,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,11,10,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,11,10,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,11,10,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Analysis,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Exploits,1
1044,732,27.755905,254,11184.16895,7491.172852,1,1,1,Fuzzers,1
200,0,125000.0003,254,100000000.0,0.0,2,12,7,Analysis,1
200,0,125000.0003,254,100000000.0,0.0,2,12,7,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,12,7,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,12,7,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,12,7,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,12,7,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Reconnaissance,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Analysis,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Backdoor,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,12,7,Exploits,1
200,0,166666.6608,254,133333328.0,0.0,2,12,7,Exploits,1
200,0,166666.6608,254,133333328.0,0.0,2,12,7,Exploits,1
200,0,166666.6608,254,133333328.0,0.0,2,12,7,Exploits,1
200,0,166666.6608,254,133333328.0,0.0,2,12,8,DoS,1
200,0,166666.6608,254,133333328.0,0.0,2,12,8,DoS,1
1034,704,27.296577,254,10895.64453,7079.870117,1,3,3,Fuzzers,1
564,354,23.759276,254,5679.864746,3466.059082,1,1,1,Reconnaissance,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,Analysis,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,DoS,1
756,268,29.706147,254,10789.27246,3548.894287,1,4,4,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,12,8,Analysis,1
200,0,100000.0025,254,80000000.0,0.0,2,12,8,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,12,8,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,DoS,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,Exploits,1
200,0,111111.1072,254,88888888.0,0.0,2,12,8,Exploits,1
824,682,21.874137,254,5751.947266,4762.855469,1,2,2,Fuzzers,1
534,354,27.415022,254,6205.470703,3999.36792,1,3,3,Fuzzers,1
774,642,19.005293,254,4372.737793,3582.117676,1,1,1,Fuzzers,1
86,0,142857.1409,254,49142856.0,0.0,2,1,1,DoS,1
86,0,142857.1409,254,49142856.0,0.0,2,1,1,Exploits,1
1592,682,30.114291,254,15292.82227,6557.05957,1,2,2,Fuzzers,1
936,268,47.654599,254,21425.50781,5693.13623,1,1,1,DoS,1
462,530,36.687397,254,6426.087402,7368.374023,1,1,1,Backdoor,1
774,556,25.11268,254,6280.353516,4376.157715,1,3,3,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
564,354,21.134816,254,5052.464355,3083.196777,1,1,1,Reconnaissance,1
564,354,21.995198,254,5258.145996,3208.711182,1,1,1,Reconnaissance,1
1014,836,32.980703,254,11684.5918,9460.75,1,3,2,Fuzzers,1
1058,802,22.229985,254,8214.508789,6114.304199,1,2,2,Fuzzers,1
1058,738,25.445941,254,10392.6582,6921.295898,1,2,2,Fuzzers,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
168,0,100000.0025,254,67200000.0,0.0,2,2,1,Reconnaissance,1
1058,762,31.478737,254,12856.5791,8840.554688,1,2,2,Fuzzers,1
564,354,20.819939,254,4977.189941,3037.261719,1,1,1,Reconnaissance,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
534,354,25.306694,254,5728.244629,3691.800049,1,3,3,Fuzzers,1
756,268,22.64134,254,8223.334961,2704.885254,1,2,2,Fuzzers,1
534,268,39.51757,254,10137.57422,4721.032227,1,3,3,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
588,268,22.030863,254,6227.390625,2631.953857,1,4,4,Fuzzers,1
534,354,18.934626,254,4285.908203,2762.227783,1,3,2,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
564,354,18.66411,254,4461.820312,2722.764404,1,1,1,Reconnaissance,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
1130,714,62.434896,254,27234.75781,16430.23633,1,2,2,Fuzzers,1
756,354,24.793448,254,7945.570801,3616.926514,1,1,1,Fuzzers,1
106,0,27027.02585,254,11459459.0,0.0,2,1,1,DoS,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
1162,742,23.162285,254,10396.20898,6339.151855,1,3,3,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
888,268,37.802802,254,16129.19531,4516.174805,1,2,1,Shellcode,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
794,268,34.497589,254,13155.08106,4121.312012,1,1,1,Shellcode,1
1526,268,30.86712,254,22619.42578,3687.592041,1,3,3,Fuzzers,1
564,354,18.28014,254,4370.028809,2666.75,1,1,6,Reconnaissance,1
564,354,22.071186,254,5276.311523,3219.796631,1,1,4,Reconnaissance,1
104,0,200000.0051,254,83200000.0,0.0,2,4,4,Fuzzers,1
792,678,15.824858,254,3727.070557,3149.779785,1,2,2,Fuzzers,1
104,0,111111.1072,254,46222220.0,0.0,2,2,2,Fuzzers,1
362,178,56.423275,254,13008.12988,5498.70459,0,1,1,DoS,1
228,91,91.01334,254,24901.25,6698.582031,0,1,1,Backdoor,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
564,354,22.495551,254,5377.759766,3281.703857,1,1,1,Reconnaissance,1
756,268,64.139018,254,23295.29102,7662.474609,1,4,4,Fuzzers,1
198,0,250000.0006,254,198000000.0,0.0,2,5,5,Fuzzers,1
1010,820,21.09124,254,7440.186035,5929.651367,1,2,2,Fuzzers,1
564,354,21.553309,254,5152.508789,3144.247314,1,1,1,Reconnaissance,1
212,0,125000.0003,254,106000000.0,0.0,2,3,3,Fuzzers,1
756,354,28.410563,254,9104.75,4144.599609,1,3,3,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
564,354,22.480795,254,5374.232422,3279.55127,1,1,1,Reconnaissance,1
774,642,23.927497,254,5505.238281,4509.854492,1,3,2,Fuzzers,1
774,556,24.605377,254,6153.483887,4287.754395,1,2,3,Fuzzers,1
1120,694,54.694361,254,23650.99219,14001.75684,1,1,1,DoS,1
774,556,21.797498,254,5451.27002,3798.450928,1,2,2,Fuzzers,1
134,0,125000.0003,62,67000000.0,0.0,2,3,3,Exploits,1
756,268,31.822,254,11557.75,3801.668213,1,4,4,Fuzzers,1
1066,720,30.813244,254,12688.56934,8173.618164,1,2,2,Fuzzers,1
756,354,28.419777,254,9107.703125,4145.943848,1,2,2,Fuzzers,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
134,0,125000.0003,62,67000000.0,0.0,2,3,3,Exploits,1
134,166,14.65896,62,2619.067383,3244.516357,3,2,2,Exploits,1
564,354,22.578221,254,5397.522949,3293.763916,1,1,1,Reconnaissance,1
178,0,125000.0003,254,89000000.0,0.0,2,5,5,Fuzzers,1
534,354,22.529268,254,5099.565918,3286.622559,1,2,2,Fuzzers,1
950,622,20.665666,254,5839.290527,3776.030518,1,1,1,Exploits,1
774,556,34.775562,254,8696.914062,6060.019531,1,5,3,Fuzzers,1
564,354,18.058288,254,4316.993164,2634.385498,1,1,1,Reconnaissance,1
168,0,47619.048,254,32000000.0,0.0,2,1,1,Reconnaissance,1
104,0,250000.0006,254,104000000.0,0.0,2,2,2,Fuzzers,1
104,0,111111.1072,254,46222220.0,0.0,2,15,15,Fuzzers,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
756,268,35.234756,254,12797.26367,4209.378906,1,3,3,Fuzzers,1
228,0,200000.0051,254,182400000.0,0.0,2,5,5,Fuzzers,1
756,354,29.912513,254,9586.081055,4363.708008,1,3,3,Fuzzers,1
774,556,33.236755,254,8312.079102,5791.865723,1,2,3,Fuzzers,1
916,516,68.001647,254,24051.10938,12941.78711,1,1,1,Exploits,1
756,354,35.678084,254,11433.77637,5204.802734,1,2,2,Fuzzers,1
564,354,20.221509,254,4834.129883,2949.961182,1,1,1,Reconnaissance,1
1066,742,43.960518,254,18102.47852,12031.29981,1,3,3,Fuzzers,1
756,268,33.358834,254,12115.92871,3985.268555,1,3,3,Fuzzers,1
172,0,166666.6608,254,114666664.0,0.0,2,4,4,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
756,268,39.425233,254,14319.24414,4710.000977,1,3,3,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,4,1,Reconnaissance,1
1596,268,44.612982,254,34191.39063,5329.76416,1,1,1,DoS,1
136,0,100000.0025,254,54400000.0,0.0,2,1,1,DoS,1
212,0,200000.0051,254,169600000.0,0.0,2,2,2,Fuzzers,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
1354,732,36.266807,254,18965.63086,9788.220703,1,2,2,Fuzzers,1
453,530,29.646458,254,5092.949219,5954.256836,1,1,1,Backdoor,1
1042,800,17.005632,254,6193.289551,4664.401855,1,1,1,Fuzzers,1
892,354,32.345032,254,12222.61719,4718.569336,1,4,4,Fuzzers,1
1066,730,39.374647,254,16214.06543,10593.85254,1,3,3,Fuzzers,1
536,268,52.831968,254,13609.51465,6311.65918,1,1,1,Shellcode,1
168,0,111111.1072,254,74666664.0,0.0,2,2,1,Reconnaissance,1
104,0,125000.0003,254,52000000.0,0.0,2,4,4,Fuzzers,1
104,0,125000.0003,254,52000000.0,0.0,2,4,4,Fuzzers,1
564,354,20.659525,254,4938.841797,3013.860107,1,1,1,Reconnaissance,1
564,354,23.596428,254,5640.93457,3442.30249,1,1,1,Reconnaissance,1
564,354,25.972439,254,6208.94043,3788.92041,1,1,1,Reconnaissance,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
536,440,45.801386,254,29459.45117,16122.08789,0,1,1,Exploits,1
536,440,45.801386,254,29459.45117,16122.08789,0,1,1,Exploits,1
176,0,111111.1072,254,78222216.0,0.0,2,1,1,Fuzzers,1
536,440,45.801386,254,29459.45117,16122.08789,0,1,1,Exploits,1
1132,354,32.864214,254,15759.35742,4794.309082,1,1,1,Shellcode,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
564,354,25.210507,254,6026.794434,3677.768066,1,1,1,Reconnaissance,1
564,354,23.490689,254,5615.656738,3426.876953,1,1,1,Reconnaissance,1
564,354,22.566022,254,5394.606445,3291.984375,1,1,1,Reconnaissance,1
1066,728,21.013957,254,8653.326172,5636.164551,1,2,2,Fuzzers,1
176,0,125000.0003,254,88000000.0,0.0,2,1,1,Shellcode,1
168,0,58823.52838,254,39529412.0,0.0,2,1,1,Reconnaissance,1
590,268,65.145732,254,18449.27148,7782.743652,1,1,1,Shellcode,1
168,0,200000.0051,254,134400000.0,0.0,2,2,2,Reconnaissance,1
774,556,33.800118,254,8452.96875,5890.038086,1,3,3,Fuzzers,1
104,0,111111.1072,254,46222220.0,0.0,2,3,3,Fuzzers,1
104,0,111111.1072,254,46222220.0,0.0,2,3,3,Fuzzers,1
612,354,34.566547,254,8962.902344,5042.648926,1,1,1,Shellcode,1
774,556,26.124222,254,6533.327148,4552.429688,1,1,1,Fuzzers,1
168,0,52631.58129,254,35368424.0,0.0,2,1,1,Reconnaissance,1
168,0,166666.6608,254,112000000.0,0.0,2,1,1,Reconnaissance,1
562,354,27.92461,254,6649.342773,4073.707764,1,2,2,Fuzzers,1
774,556,23.526932,254,5883.778809,4099.82373,1,2,2,Fuzzers,1
956,622,44.823995,254,12737.18652,8190.240234,1,1,1,Exploits,1
1070,268,67.898803,254,34872.82422,8111.643555,1,1,1,Exploits,1
168,0,50000.00126,254,33600000.0,0.0,2,1,1,Reconnaissance,1
564,354,25.743184,254,6154.135254,3755.476318,1,1,1,Reconnaissance,1
204,0,111111.1072,254,90666664.0,0.0,2,5,5,Fuzzers,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
774,642,31.797838,254,7316.046387,5993.256348,1,2,2,Fuzzers,1
564,354,17.821537,254,4260.395508,2599.847656,1,1,1,Reconnaissance,1
168,0,50000.00126,254,33600000.0,0.0,2,1,1,Reconnaissance,1
564,354,23.329377,254,5577.093262,3403.344482,1,1,1,Reconnaissance,1
122,318,3.964704,62,644.92511,1681.034424,3,1,1,DoS,1
590,268,33.481171,254,9481.867188,3999.883789,1,3,6,Fuzzers,1
1000,698,29.010203,254,11200.99219,7463.256348,1,2,2,Fuzzers,1
608,646,28.740413,254,6631.472168,7042.913574,1,2,2,Exploits,1
564,354,20.471593,254,4893.915039,2986.444092,1,1,1,Reconnaissance,1
564,354,22.79401,254,5449.109375,3325.243896,1,1,1,Reconnaissance,1
1002,728,27.733867,254,10731.54688,7438.515137,1,3,3,Fuzzers,1
564,354,18.505435,254,4423.887695,2699.616455,1,1,1,Reconnaissance,1
608,646,29.556756,254,6819.83252,7242.960938,1,2,2,Exploits,1
774,556,31.210055,254,7805.227539,5438.691406,1,3,3,Fuzzers,1
1550,268,20.911257,254,15557.97559,2498.198242,1,2,3,Fuzzers,1
89,180,25.792252,254,3095.070312,6190.140625,0,1,1,Exploits,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
608,646,29.948047,254,6910.117676,7338.847656,1,2,2,Exploits,1
608,646,39.313138,254,9070.989258,9633.788086,1,2,2,Exploits,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
564,354,23.447533,254,5605.339844,3420.581299,1,1,1,Reconnaissance,1
564,354,23.80709,254,5691.294922,3473.03418,1,1,1,Reconnaissance,1
1272,934,23.094233,254,8088.11377,5939.494629,1,1,1,Exploits,1
756,268,26.357035,254,9572.875,3148.787109,1,1,1,Fuzzers,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
104,0,250000.0006,254,104000000.0,0.0,2,4,5,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
504,522,32.549127,254,6222.022461,6441.300781,1,3,2,DoS,1
104,0,111111.1072,254,46222220.0,0.0,2,3,2,Fuzzers,1
104,0,142857.1409,254,59428572.0,0.0,2,2,2,Fuzzers,1
564,354,22.241149,254,5316.942871,3244.591309,1,1,2,Reconnaissance,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
730,268,88.105728,254,30872.24609,10525.69727,1,1,1,Exploits,1
564,354,21.18858,254,5065.316895,3091.039795,1,1,1,Reconnaissance,1
756,354,18.615591,254,5965.749512,2715.686279,1,1,2,Fuzzers,1
1258,822,35.722607,254,15704.33887,10070.37305,1,3,3,Fuzzers,1
104,0,250000.0006,254,104000000.0,0.0,2,2,2,Fuzzers,1
1010,740,39.221919,254,15292.41992,10701.39063,1,2,2,Fuzzers,1
216,0,200000.0051,62,172800000.0,0.0,2,1,1,DoS,1
104,0,250000.0006,254,104000000.0,0.0,2,4,5,Fuzzers,1
104,0,100000.0025,254,41600000.0,0.0,2,2,2,Fuzzers,1
564,354,19.848868,254,4745.046875,2895.599609,1,1,1,Reconnaissance,1
564,354,19.213663,254,4593.195801,2802.934326,1,1,1,Reconnaissance,1
104,0,200000.0051,254,83200000.0,0.0,2,1,1,Fuzzers,1
1066,864,33.1988,254,12368.92481,9839.492188,1,3,3,Fuzzers,1
564,354,17.535264,254,4191.959473,2558.085693,1,1,1,Reconnaissance,1
774,642,24.029519,254,5528.711914,4529.083496,1,2,2,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
564,354,19.891999,254,4755.35791,2901.891602,1,1,1,Reconnaissance,1
1438,2358,29.593434,254,12651.78516,20473.92188,1,1,1,DoS,1
564,354,21.447073,254,5127.111816,3128.749512,1,1,1,Reconnaissance,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
104,0,111111.1072,254,46222220.0,0.0,2,2,2,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
1066,728,26.477256,254,10903.05566,7101.479004,1,3,3,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
364,1254,27.75357,62,4721.807129,16252.49023,1,2,1,Exploits,1
564,354,21.697844,254,5187.061035,3165.33252,1,1,1,Reconnaissance,1
534,268,19.426806,254,4983.623047,2320.855713,1,4,4,Fuzzers,1
364,564,23.582347,62,4012.143311,6213.162598,1,2,1,Exploits,1
364,776,20.792758,62,3537.54126,7529.750488,1,1,1,Exploits,1
564,354,22.590131,254,5400.370117,3295.501465,1,1,1,Reconnaissance,1
158,0,24.564291,254,10415.25977,0.0,2,1,1,DoS,1
654,268,47.664139,254,14972.89453,5694.275879,1,2,2,Fuzzers,1
870,562,33.789436,254,10271.98828,6513.315918,1,1,1,Exploits,1
168,0,62500.00016,254,42000000.0,0.0,2,1,1,Reconnaissance,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
192,96,40.601223,62,9354.521484,3118.173828,3,2,2,Exploits,1
192,96,33.838428,254,7796.373535,2598.79126,0,4,6,Exploits,1
168,0,52631.58129,254,35368424.0,0.0,2,1,1,Reconnaissance,1
756,268,24.194134,254,8787.30957,2890.392578,1,2,2,Fuzzers,1
564,354,20.064253,254,4796.536621,2927.020508,1,1,1,Reconnaissance,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
1258,856,23.878642,254,10497.50586,7013.498535,1,2,2,Fuzzers,1
760,354,29.081105,62,9360.694336,4242.419922,1,1,1,Exploits,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
564,354,18.199064,254,4350.646973,2654.922363,1,1,1,Reconnaissance,1
998,752,20.573079,254,7926.049316,5699.825684,1,1,2,Fuzzers,1
1634,708,20.049808,254,12646.15234,5234.055176,1,4,4,Fuzzers,1
564,354,18.448343,254,4410.239258,2691.287598,1,1,1,Reconnaissance,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
182,0,100000.0025,254,72800000.0,0.0,2,1,1,Shellcode,1
1268,268,56.905696,254,34659.36328,6798.333984,1,1,1,Exploits,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
534,268,19.834186,254,5088.129883,2369.52417,1,4,4,Fuzzers,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,Fuzzers,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,Reconnaissance,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,Backdoor,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,DoS,1
1010,762,27.486119,254,10716.69336,7719.259277,1,3,3,Fuzzers,1
156,0,111111.1072,254,69333328.0,0.0,2,1,1,Exploits,1
168,0,200000.0051,254,134400000.0,0.0,2,2,2,Reconnaissance,1
168,0,125000.0003,254,84000000.0,0.0,2,2,1,Reconnaissance,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
590,268,20.191306,254,5718.177734,2412.187988,1,3,6,Fuzzers,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,DoS,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,DoS,1
104,0,250000.0006,254,104000000.0,0.0,2,1,1,Exploits,1
156,0,111111.1072,254,69333328.0,0.0,2,1,1,DoS,1
156,0,111111.1072,254,69333328.0,0.0,2,1,1,DoS,1
998,268,75.037144,254,35977.80859,8964.4375,1,1,1,Exploits,1
1162,702,21.504987,254,9652.34375,5568.659668,1,3,3,Fuzzers,1
564,354,25.08803,254,5997.515137,3659.900879,1,1,1,Reconnaissance,1
472,564,38.956604,254,7791.320801,9056.264648,1,1,1,Backdoor,1
564,354,23.342575,254,5580.248535,3405.269775,1,2,1,Reconnaissance,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
540,268,42.937743,254,11129.46289,5129.628906,1,2,1,Exploits,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
364,1254,27.75357,62,4721.807129,16252.49023,1,2,1,Exploits,1
1550,732,36.449092,254,21808.06836,9837.417969,1,4,4,Fuzzers,1
1078,268,24.44207,254,12657.7334,2920.012695,1,1,1,Shellcode,1
1854,754,44.880122,254,32124.71875,12471.9502,1,4,4,Fuzzers,1
1350,716,35.294401,254,18397.67188,9317.72168,1,2,2,Fuzzers,1
498,354,26.671772,254,5635.588379,3890.940918,1,1,1,Exploits,1
756,268,51.487649,254,18700.31445,6151.057617,1,4,4,Fuzzers,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
1344,742,39.615935,254,20550.24414,10842.25586,1,6,6,Fuzzers,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
564,354,19.753545,254,4722.259277,2881.693604,1,1,1,Reconnaissance,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
756,268,38.114695,254,13843.25684,4553.435547,1,4,4,Fuzzers,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
1058,726,25.980774,254,10611.09473,6957.37793,1,3,3,Fuzzers,1
168,0,111111.1072,254,74666664.0,0.0,2,1,1,Reconnaissance,1
564,354,24.275032,254,5803.160645,3541.298828,1,1,1,Reconnaissance,1
296,0,100000.0025,254,118400000.0,0.0,2,1,1,Shellcode,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
564,354,20.663493,254,4939.790039,3014.438965,1,1,1,Reconnaissance,1
110,234,17.698906,254,2595.8396,5522.058594,0,1,1,DoS,1
564,354,22.06411,254,5274.620117,3218.764404,1,1,1,Reconnaissance,1
180,0,250000.0006,254,180000000.0,0.0,2,1,1,Shellcode,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
564,354,23.898155,254,5713.064941,3486.319092,1,1,1,Reconnaissance,1
1734,714,33.360607,254,22334.04883,8779.107422,1,2,3,Fuzzers,1
1098,730,42.339927,254,17952.12891,11391.66895,1,3,3,Fuzzers,1
234,0,166666.6608,254,156000000.0,0.0,2,16,16,Fuzzers,1
782,268,29.545821,254,11093.4707,3529.740723,1,3,6,Fuzzers,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
156,0,111111.1072,254,69333328.0,0.0,2,1,1,Exploits,1
156,0,111111.1072,254,69333328.0,0.0,2,1,1,Exploits,1
156,0,111111.1072,254,69333328.0,0.0,2,1,1,Exploits,1
228,91,4.924997,254,1347.479248,362.479797,0,1,1,Backdoor,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
564,354,24.330796,254,5816.491699,3549.433838,1,1,1,Reconnaissance,1
564,354,19.43868,254,4646.987793,2835.760498,1,1,1,Reconnaissance,1
774,642,35.259289,254,8112.457031,6645.670898,1,3,4,Fuzzers,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
774,642,27.32775,254,6287.568848,5150.734375,1,2,2,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
194,0,200000.0051,254,155200000.0,0.0,2,1,1,Shellcode,1
564,354,20.19307,254,4827.331543,2945.8125,1,1,1,Reconnaissance,1
774,556,30.179965,254,7547.615723,5259.187012,1,1,1,Fuzzers,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
564,354,21.393525,254,5114.311035,3120.937744,1,1,1,Reconnaissance,1
564,354,24.765059,254,5920.305664,3612.785156,1,1,1,Reconnaissance,1
564,354,23.795327,254,5688.48291,3471.318359,1,1,1,Reconnaissance,1
641,550,18.569896,254,3541.650635,3000.895264,1,1,1,Exploits,1
364,574,33.908957,254,5769.043945,9096.642578,1,1,1,Backdoor,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
564,354,23.572936,254,5635.318359,3438.875244,1,1,1,Reconnaissance,1
610,268,49.037237,254,14358.10254,5858.31543,1,1,1,Shellcode,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
